row_id,row_kind,mine_as_printed,mine_scope,spatial_entity_ids,object,panel_block,seam,depth_m_as_printed,depth_or_horizon_as_printed,period_as_printed,chamber_width_m,pillar_width_m,chamber_height_m,chamber_length_m,axis_spacing_m,extraction_ratio_as_printed,loading_degree_C,panel_width_m,panel_length_m,block_width_m,block_length_m,interseam_thickness_m,protective_layer_m,seam_thickness_as_printed,mining_system,seam_sequence_order,backfill_as_printed,rule_text,other_parameters_as_printed,design_actual_label,label_basis,visual_recheck,conflict_ids,skru1_relevance,source_ids,locators,vn_ids,existing_evidence_ids,status,evidence_type,scope,scale,confidence,extraction_method,quote_check,notes
MGEO-0426,mining_geometry,СКРУ-3,СКРУ-3,SKRU3:PAN:10:B9,"interchamber pillar and adjacent chambers 99, 101 (plan fragment Рис. 4.10)","10-я панель, 9-й блок",КрII,,,,,2.8 / 4.1 / 4.2 m at M2/M3/M4 per figure (text: 210/410/420 cm),,,,,,,,,,,,,layout=parallel elongated chambers and pillars with tapered pillar ends (plan); no scale bar,,,,,ACTUAL,evidence_type=FIELD_OBSERVATION (натурное наблюдение/измерение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-040,pdf p.126 (printed 126); Рис. 4.10,EV-VN-S040-0300,,FACT,FIELD_OBSERVATION,SKRU3,FIELD,MEDIUM,VISUAL_READ,EXACT,
MGEO-0427,mining_geometry,СКРУ-3,СКРУ-3,MF:SKRU3,wedge-shaped pillar along drift used for GPR penetration test,not stated,КрII,,,,,"0,8 to 19,3 m along profile (Рис. 4.12 labels)",,,,,,,,,,,,,,,,,"{""profile"": ""pickets 0-67; distance axis of Рис. 4.13 ~0-68 m""}",ACTUAL,evidence_type=FIELD_OBSERVATION (натурное наблюдение/измерение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-040,pdf p.129 (printed 129); Рис. 4.12,EV-VN-S040-0313,,FACT,FIELD_OBSERVATION,SKRU3,FIELD,MEDIUM,VISUAL_READ,EXACT,
MGEO-0428,mining_geometry,СКРУ-3,СКРУ-3,SKRU3:PAN:17:B16,"superposed workings: Вс working above АБ drift, separated by interseam Б-В","панель 17, блок 16",Вс (upper) / АБ (lower),,,,,,"АБ working: 3500 (as printed, unit not given; presumably mm = 3.5 m)",,,,,,,,,"interseam_thickness=3000 (as printed; presumably mm = 3.0 m) between Вс floor and АБ roof, labelled 'пласт Б-В' / 'Целик (порода)'",,,,,,,"{""survey_mark"": ""МТ 16Вс-5 at ~7 m along profile"", ""files"": ""018 (100 MHz), 017 (200 MHz), 016 (400 MHz)""}",ACTUAL,evidence_type=FIELD_OBSERVATION (натурное наблюдение/измерение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-040,pdf p.133 (printed 133); Рис. 4.16,EV-VN-S040-0327,,FACT,FIELD_OBSERVATION,SKRU3,FIELD,MEDIUM,VISUAL_READ,EXACT,"Only explicit multi-seam (superposed working) geometry in ch.4; interseam 3 m (drawn). Useful for SKRU-type multi-seam layout analogue, not SKRU-1."
MGEO-0429,engineering_rule,,СКРУ-3,MF:SKRU3,"СКРУ-3, 6-я панель, блок 7",,,,,,,,,,,,,,,,,,,,,,,Protective pillar left around a (surface exploration) borehole in the mining layout,planned contour drawn; dimensions not stated,UNRESOLVED,evidence_type=DESCRIPTIVE: описание практики/литературная ссылка; проект vs фактическое исполнение не различены источником,,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-011,pdf p.78 (printed 154-155); Рис. 2.95,EV-VN-S011-1537,,FACT,DESCRIPTIVE,SKRU3,DESIGN,MEDIUM,VISUAL_READ,NOT_FOUND,
MGEO-0430,engineering_rule,,ВКМ (регионально),VKM,многопластовая отработка ВКМС,,,,,,,,,,,,,,,,,,,,,,,"Технологические междупластья (потолочины) и устойчивость; глубина, мощность рабочих пластов, складчатость, разрывные нарушения, прочность — качественные факторы","качественно; складчатость повышает устойчивость кровли, но увеличивает потери и разубоживание; разрывные нарушения = открытые секущие трещины, вплоть до невозможности отработки",UNRESOLVED,evidence_type=INTERPRETATION: описание практики/литературная ссылка; проект vs фактическое исполнение не различены источником,,,VKM_REGIONAL_CONTEXT,VKM-SRC-011,pdf p.128 (printed 254); стр. 254 пп. 5-10,EV-VN-S011-2070,EV-GEO-0175,FACT,INTERPRETATION,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,
MGEO-0431,engineering_rule,,ВКМ (регионально),VKM,all VKMKS intermine pillars,,,,,,,,,,,,,,,,,,,,,,,"intermine pillars are purely protective, separating mine fields of different enterprises and protecting adjacent mines from flooding if admissible undermining conditions of WPS are violated",,UNRESOLVED,evidence_type=INTERPRETATION: описание практики/литературная ссылка; проект vs фактическое исполнение не различены источником,,,VKM_REGIONAL_CONTEXT,VKM-SRC-012,pdf p.13 (printed 13); §1.1,EV-VN-S012-0020,EV-MIN-0001,FACT,INTERPRETATION,VKM_REGIONAL,DESIGN,HIGH,TEXT_LAYER,EXACT,
MGEO-0432,engineering_rule,,ВКМ (регионально),VKM,potash/rock-salt mining,,,,,,,,,,,,,,,,,,,,,,,FNiP p.211 (Rostekhnadzor order No.505 of 08.12.2020): opening and extraction of potash-magnesium and rock-salt deposits by hydro-isolated sections with protective hydro-isolating pillars and planned locations of waterproof bulkheads for emergency brine inflows,"order No.505, 2020-12-08",DESIGN,evidence_type=NORMATIVE → DESIGN (нормативное требование/допустимый диапазон),,,VKM_REGIONAL_CONTEXT,VKM-SRC-012,"pdf p.13 (printed 13); §1.1, сноска 1",EV-VN-S012-0021,EV-MIN-0002,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,TEXT_LAYER,EXACT,
MGEO-0433,engineering_rule,,ВКМ (регионально),VKM,"permanent protective pillars, VKMKS",,,,,,,,,,,,,,,,,,,,,,,angle 55° used for construction of permanent protective pillars at VKMKS (per [69]); author-computed influence-zone width 350-640 m for mean mining depth 250-450 m; doubling would give huge losses,55°; depth 250-450 m; zone width ≈350-640 m (author's calculation),DESIGN,evidence_type=NORMATIVE → DESIGN (нормативное требование/допустимый диапазон),,,VKM_REGIONAL_CONTEXT,VKM-SRC-012,pdf p.14 (printed 14); §1.1,EV-VN-S012-0026,EV-MIN-0003;EV-GEO-0185,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,TEXT_LAYER,EXACT,Influence width is CALCULATED_BY_AUTHOR from 55° and depth range.
MGEO-0434,engineering_rule,,ВКМ (регионально),VKM,VKMKS intermine pillars,,,,,,,,,,,,,,,,,,,,,,,minimum intermine (protective hydro-isolating) pillar width,не менее 200 м,DESIGN,evidence_type=NORMATIVE → DESIGN (нормативное требование/допустимый диапазон),,,VKM_REGIONAL_CONTEXT,VKM-SRC-012,pdf p.15 (printed 15); §1.1,EV-VN-S012-0032,EV-MIN-0010,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,TEXT_LAYER,EXACT,"Existing EV-MIN-0010 scoped SITE_SPECIFIC; the page states it VKM-wide (normative), not a measured SKRU-1–SKRU-2 width."
MGEO-0435,engineering_rule,,ВКМ (регионально),VKM,VKMKS protective pillars,,,,,,,,,,,,,,,,,,,,,,,protective (intermine) pillar size = 200 m per current normative; pillar judged correctly sized if no deformation processes in WPS lead to water inflow and flooding when adjacent sections are mined; formula (1.2) accounts only for sum of mined height and mean ВЗТ1+ВЗТ2 thickness ('охраняемая часть массива' where shear-disturbance zone may propagate at known angle),200 м,DESIGN,evidence_type=NORMATIVE → DESIGN (нормативное требование/допустимый диапазон),,,VKM_REGIONAL_CONTEXT,VKM-SRC-012,pdf p.16 (printed 16); §1.1 (end),EV-VN-S012-0035,EV-MIN-0010;EV-MIN-0011,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,TEXT_LAYER,EXACT,
MGEO-0436,engineering_rule,,ВКМ (регионально),VKM,"inter-chamber pillars, VKMKS room-and-pillar",,,,,,,,,,,,,,,,,,,,,,,long-term strength results of rheological tests used to justify normative admissible loading degree of inter-chamber pillars,long-term strength ratios as above,UNRESOLVED,evidence_type=LITERATURE_CITED: описание практики/литературная ссылка; проект vs фактическое исполнение не различены источником,,,VKM_REGIONAL_CONTEXT,VKM-SRC-012,pdf p.27 (printed 27); §1.4.1,EV-VN-S012-0070,,FACT,LITERATURE_CITED,VKM_REGIONAL,DESIGN,MEDIUM,TEXT_LAYER,EXACT,
MGEO-0437,engineering_rule,,ВКМ (регионально),VKM,междушахтные целики ВКМКС,,,,,,,,,,,,,,,,,,,,,,,Intermine pillar width at VKMKS >= 200 m,"не менее 200 м; basis: angle of shear disturbances, safety berm, possible error of ВЗТ roof determination",DESIGN,evidence_type=NORMATIVE → DESIGN (нормативное требование/допустимый диапазон),,,VKM_REGIONAL_CONTEXT,VKM-SRC-012,pdf p.38 (printed 38); §1.6 Выводы п.1,EV-VN-S012-0188,EV-MIN-0010;EV-MIN-0006,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,TEXT_LAYER,EXACT,Restates p.13-15 content (c1).
MGEO-0438,engineering_rule,,ВКМ (регионально),VKM,"areas adjoining intermine pillars (permanent goaf boundaries), VKMKS normative [69]",,,,,,,,,,,,,,,,,,,,,,,boundary and full-movement angles at intermine pillars,boundary angle 55°; full-movement angle 55°; full undermining condition,DESIGN,evidence_type=NORMATIVE → DESIGN (нормативное требование/допустимый диапазон),,,VKM_REGIONAL_CONTEXT,VKM-SRC-012,pdf p.54 (printed 54); §2.4,EV-VN-S012-0257,,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,TEXT_LAYER,EXACT,
MGEO-0439,engineering_rule,,СКРУ-2,MF:SKRU2,СКРУ-2–СКРУ-3 pillar edge chambers,,,,,,,,,,,,,,,,,,,,,,,timely backfilling of chambers near the intermine pillar to prevent linkage of deformation zones,no timing/ratio given,UNRESOLVED,evidence_type=INTERPRETATION: описание практики/литературная ссылка; проект vs фактическое исполнение не различены источником,,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-012,pdf p.106 (printed 106); §4.2 p.106,EV-VN-S012-0576,EV-MIN-0078,FACT,INTERPRETATION,SKRU2,DESIGN,HIGH,TEXT_LAYER,EXACT,
MGEO-0440,engineering_rule,,СКРУ-2,MF:SKRU2,"СКРУ-2 (3 sections); СКРУ-3 (5 blocks, p.29)",,,,,,,,,,,,,,,,,,,,,,,Mine-field subdivision into hydro-isolated sections by hydro-isolating pillars (flood protection),3 sections,DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.28 (printed 28); §2.1,EV-VN-S014-0340,,FACT,DESIGN_VALUE,SKRU2,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,SKRU-1 subdivision into hydro-isolated sections is NOT stated in this chunk.
MGEO-0441,engineering_rule,,ВКМ (регионально),VKM,VKM mines; SKRU-1 by implication (northern part) — rigid pillars,,,,,,,,,,,,,,,,,,,,,,,Choice of room-and-pillar variant: 'rigid' (жесткие) inter-chamber pillars predominantly (due to mining-geological conditions and rock properties of the northern part of the deposit); rigid pillars used where ВЗТ thickness is insufficient and along tectonic disturbances (higher losses); yielding (податливые) pillars — exception: sylvinite seams at BKPRU-2,variants: yielding vs rigid pillars,UNRESOLVED,evidence_type=DESCRIPTIVE: описание практики/литературная ссылка; проект vs фактическое исполнение не различены источником,,,VKM_REGIONAL_CONTEXT,VKM-SRC-014,pdf p.52 (printed 52); §2.5,EV-VN-S014-0403,EV-MIN-0123,FACT,DESCRIPTIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,FUZZY_96,'северной части месторождения' — Solikamsk mines incl. SKRU-1 are in the north/central part; the book does not explicitly state 'SKRU-1 uses rigid pillars' here. Pillar regime (rigid vs yielding) is key for time-dependent subsidence behaviour.
MGEO-0442,engineering_rule,,ВКМ (регионально),VKM,VKM mines,,,,,,,,,,,,,,,,,,,,,,,"Chamber width governed by stability of host rocks and combine cutter size (may consist of several passes); roofs of chambers and development workings supported by rock bolts (анкерная крепь); chamber height = extracted seam thickness, except carnallite seam В: height set by ВЗТ thickness but ≤10 м",Вк chamber height ≤ 10 м,UNRESOLVED,evidence_type=DESCRIPTIVE: описание практики/литературная ссылка; проект vs фактическое исполнение не различены источником,,,VKM_REGIONAL_CONTEXT,VKM-SRC-014,pdf p.54 (printed 54); §2.5,EV-VN-S014-0411,EV-MIN-0131;EV-MIN-0124,FACT,DESCRIPTIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,FUZZY_79,Rock-bolt support (анкерная крепь) is new vs digest.
MGEO-0443,engineering_rule,,ВКМ (регионально),VKM,all VKM mines incl. SKRU-1,,,,,,,,,,,,,,,,,,,,,,,Conditions for mining-system parameters per «Указания по защите рудников от затопления…»: (1) safety and flood protection; (2) optimal recovery and techno-economic efficiency; (3) protection of undermined engineering and natural objects on surface; (4) coaxial chambers in closely spaced seams with the upper seam mined ahead by ≥50 м; (5) exclusion of mass roof collapse in chambers; (6) safe backfilling within specified time,lead of upper seam ≥ 50 м,DESIGN,evidence_type=NORMATIVE → DESIGN (нормативное требование/допустимый диапазон),,,VKM_REGIONAL_CONTEXT,VKM-SRC-014,"pdf p.54 (printed 54); §2.5, «Указания по защите рудников от затопления…»",EV-VN-S014-0415,EV-MIN-0130,FACT,NORMATIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,Condition (6) 'в заданные сроки' — backfill timing is a normative time constraint (values not in this chunk). Coaxiality rule vs. SKRU-1 11ВП over 1СП/2СП (p.31) non-aligned layout — note.
MGEO-0444,engineering_rule,,ВКМ (регионально),VKM,"development and stoping workings, Uralkali mines",,,,,,,,,,,,,,,,,,,,,,,Roof support by rock bolts; mandatory bolting (mainly screw anchors) of chamber–development junctions and panel extraction/ventilation drifts,,DESIGN,evidence_type=NORMATIVE → DESIGN (нормативное требование/допустимый диапазон),,,VKM_REGIONAL_CONTEXT,VKM-SRC-014,pdf p.59 (printed 59); §2.6,EV-VN-S014-0432,,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,TEXT_LAYER,EXACT,
MGEO-0445,engineering_rule,,СКРУ-1,MF:SKRU1,СКРУ-1,,,,,,,,,,,,,,,,,,,,,,,"Advance (прямой) order at mine-field scale, working on wings; both advance and retreat orders at panel/block scale",,DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,SKRU1_DIRECT,VKM-SRC-014,pdf p.82 (printed 82); §3.1,EV-VN-S014-0545,EV-MIN-0092;EV-MIN-0093,FACT,DESIGN_VALUE,SKRU1,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,"[review-fix 26.09.2026] PRIMARY_SECONDARY-011: описание по «Методическому руководству по ведению горных работ на рудниках ОАО «Сильвинит»» (Новосибирск: Наука, 2011; по предисловию VKM-SRC-014, с.7) — вторично; для available_from факты СКРУ-1 считать не ранее 2011 г."
MGEO-0446,engineering_rule,,СКРУ-3,MF:SKRU3,СКРУ-3 (and by practice VKM),,,,,,,,,,,,,,,,,,,,,,,Anomalous zones of groups 1 and 2 (at ВЗТ level) are protected by pillars left in (at least) one of the seams; zones of groups 3 and 4 have a mapped boundary of influence on the mined seam,,DESIGN,evidence_type=NORMATIVE → DESIGN (нормативное требование/допустимый диапазон),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,pdf p.93 (printed 93); Рис. 3.10 legend,EV-VN-S014-0577,,FACT,NORMATIVE,SKRU3,DESIGN,MEDIUM,VISUAL_READ,NOT_FOUND,Derived from map legend only; group definitions not given in this chunk (normative «Указания» presumably).
MGEO-0447,engineering_rule,,БКПРУ-2,MF:BKPRU2,БКПРУ-2 hydro-isolated blocks (VKM practice),,,,,,,,,,,,,,,,,,,,,,,"On signs of brine inflow (рассолопроявления) capital concrete bulkheads with cuts (врубы) are built in opening workings of the hydro-isolating pillars, under protection of temporary bulkheads; cut volume depends on working cross-section","вруб volume 410–550 м3; geometry Рис. 3.17 (45/25 m spacing, 11,24 m plug length, 5,0–10,0 m temporary bulkhead spacing)",DESIGN,evidence_type=DESIGN_VALUE (проектное/паспортное значение),,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-014,"pdf p.102 (printed 102); §3.4, Рис. 3.17",EV-VN-S014-0657,EV-MIN-0149,FACT,DESIGN_VALUE,BKPRU2,DESIGN,HIGH,TEXT_LAYER,EXACT,
